/hdd1/jianwei/workspace/robust_ticket_soups/dense/outputs3/finetune_glue-sst2_lr2e-05_epochs30_seed0_time1680673500538/epoch0,91.05504587155963,3.3256880733944953,96.34760705289672
/hdd1/jianwei/workspace/robust_ticket_soups/dense/outputs3/finetune_glue-sst2_lr2e-05_epochs30_seed0_time1680673500538/epoch1,92.20183486238533,5.389908256880734,94.1542288557214
/hdd1/jianwei/workspace/robust_ticket_soups/dense/outputs3/finetune_glue-sst2_lr2e-05_epochs30_seed0_time1680673500538/epoch2,92.08715596330275,5.275229357798165,94.27148194271481
/hdd1/jianwei/workspace/robust_ticket_soups/dense/outputs3/finetune_glue-sst2_lr2e-05_epochs30_seed0_time1680673500538/epoch3,92.66055045871559,3.7844036697247705,95.91584158415843
/hdd1/jianwei/workspace/robust_ticket_soups/dense/outputs3/finetune_glue-sst2_lr2e-05_epochs30_seed0_time1680673500538/epoch4,91.05504587155963,6.307339449541284,93.07304785894206
/hdd1/jianwei/workspace/robust_ticket_soups/dense/outputs3/finetune_glue-sst2_lr2e-05_epochs30_seed0_time1680673500538/epoch5,91.85779816513761,4.013761467889908,95.63046192259675
/hdd1/jianwei/workspace/robust_ticket_soups/dense/outputs3/finetune_glue-sst2_lr2e-05_epochs30_seed0_time1680673500538/epoch6,92.31651376146789,7.224770642201835,92.17391304347825
/hdd1/jianwei/workspace/robust_ticket_soups/dense/outputs3/finetune_glue-sst2_lr2e-05_epochs30_seed0_time1680673500538/epoch7,91.74311926605505,8.486238532110091,90.74999999999999
/hdd1/jianwei/workspace/robust_ticket_soups/dense/outputs3/finetune_glue-sst2_lr2e-05_epochs30_seed0_time1680673500538/epoch8,92.77522935779817,13.990825688073395,84.91965389369592
/hdd1/jianwei/workspace/robust_ticket_soups/dense/outputs3/finetune_glue-sst2_lr2e-05_epochs30_seed0_time1680673500538/epoch9,92.66055045871559,5.045871559633028,94.55445544554455
/hdd1/jianwei/workspace/robust_ticket_soups/dense/outputs3/finetune_glue-sst2_lr2e-05_epochs30_seed0_time1680673500538/epoch10,93.11926605504587,7.912844036697248,91.50246305418719
/hdd1/jianwei/workspace/robust_ticket_soups/dense/outputs3/finetune_glue-sst2_lr2e-05_epochs30_seed0_time1680673500538/epoch11,92.54587155963303,19.495412844036696,78.93432465923172
/hdd1/jianwei/workspace/robust_ticket_soups/dense/outputs3/finetune_glue-sst2_lr2e-05_epochs30_seed0_time1680673500538/epoch12,92.88990825688073,14.220183486238533,84.69135802469137
/hdd1/jianwei/workspace/robust_ticket_soups/dense/outputs3/finetune_glue-sst2_lr2e-05_epochs30_seed0_time1680673500538/epoch13,92.77522935779817,16.628440366972477,82.07663782447464
/hdd1/jianwei/workspace/robust_ticket_soups/dense/outputs3/finetune_glue-sst2_lr2e-05_epochs30_seed0_time1680673500538/epoch14,91.97247706422019,10.894495412844037,88.15461346633417
/hdd1/jianwei/workspace/robust_ticket_soups/dense/outputs3/finetune_glue-sst2_lr2e-05_epochs30_seed0_time1680673500538/epoch15,90.94036697247707,13.073394495412844,85.62421185372006
/hdd1/jianwei/workspace/robust_ticket_soups/dense/outputs3/finetune_glue-sst2_lr2e-05_epochs30_seed0_time1680673500538/epoch16,91.85779816513761,13.990825688073395,84.76903870162296
/hdd1/jianwei/workspace/robust_ticket_soups/dense/outputs3/finetune_glue-sst2_lr2e-05_epochs30_seed0_time1680673500538/epoch17,92.31651376146789,6.76605504587156,92.67080745341616
/hdd1/jianwei/workspace/robust_ticket_soups/dense/outputs3/finetune_glue-sst2_lr2e-05_epochs30_seed0_time1680673500538/epoch18,92.08715596330275,13.53211009174312,85.30510585305106
/hdd1/jianwei/workspace/robust_ticket_soups/dense/outputs3/finetune_glue-sst2_lr2e-05_epochs30_seed0_time1680673500538/epoch19,91.85779816513761,6.077981651376147,93.38327091136078
/hdd1/jianwei/workspace/robust_ticket_soups/dense/outputs3/finetune_glue-sst2_lr2e-05_epochs30_seed0_time1680673500538/epoch20,92.31651376146789,6.995412844036697,92.4223602484472
/hdd1/jianwei/workspace/robust_ticket_soups/dense/outputs3/finetune_glue-sst2_lr2e-05_epochs30_seed0_time1680673500538/epoch21,92.43119266055047,8.027522935779816,91.31513647642679
/hdd1/jianwei/workspace/robust_ticket_soups/dense/outputs3/finetune_glue-sst2_lr2e-05_epochs30_seed0_time1680673500538/epoch22,92.66055045871559,14.678899082568808,84.15841584158416
/hdd1/jianwei/workspace/robust_ticket_soups/dense/outputs3/finetune_glue-sst2_lr2e-05_epochs30_seed0_time1680673500538/epoch23,92.08715596330275,15.940366972477063,82.68991282689912
/hdd1/jianwei/workspace/robust_ticket_soups/dense/outputs3/finetune_glue-sst2_lr2e-05_epochs30_seed0_time1680673500538/epoch24,92.66055045871559,9.977064220183486,89.23267326732675
